chembl_molecule_id,smiles,molregno,pref_name,max_phase,therapeutic_flag,dosed_ingredient,structure_type,chebi_par_id,molecule_type,first_approval,oral,parenteral,topical,black_box_warning,natural_product,first_in_class,chirality,prodrug,inorganic_flag,usan_year,availability_type,usan_stem,polymer_flag,usan_substem,usan_stem_definition,indication_class,withdrawn_flag,chemical_probe,orphan,mw_freebase,alogp,hba,hbd,psa,rtb,ro3_pass,num_ro5_violations,cx_most_apka,cx_most_bpka,cx_logp,cx_logd,molecular_species,full_mwt,aromatic_rings,heavy_atoms,qed_weighted,mw_monoisotopic,full_molformula,hba_lipinski,hbd_lipinski,num_lipinski_ro5_violations,np_likeness_score
CHEMBL235668,N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl,399292,TIPIRACIL,4.0,1,0,MOL,,Small molecule,2015.0,1,0,0,0,1,0,2,0,0,2013.0,1.0,-racil,0,-racil,uracil type antineoplastics,,0,0,0,242.67,0.29,3.0,3.0,92.81,2.0,N,0.0,7.28,11.55,-1.98,-2.19,BASE,242.67,1.0,16.0,0.70,242.0571,C9H11ClN4O2,6.0,3.0,0.0,-0.66
CHEMBL2364607,O=C(O)/C=C/C(=O)O.O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1.O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1,1540479,COBIMETINIB FUMARATE,4.0,1,1,MOL,,Small molecule,2015.0,1,0,0,0,0,0,1,0,0,2013.0,1.0,-tinib,0,-tinib (-metinib),tyrosine kinase inhibitors: tyrosine kinase inhibitors; MEK (MAPK kinase) inhibitors,,0,0,0,531.32,3.78,4.0,3.0,64.60,4.0,N,1.0,13.37,9.76,5.04,2.73,BASE,1178.70,2.0,30.0,0.53,531.0631,C46H46F6I2N6O8,5.0,3.0,1.0,-0.86
CHEMBL2364637,CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)Oc1ccccc1.CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)Oc1ccccc1.O=C(O)/C=C/C(=O)O,1540509,TENOFOVIR ALAFENAMIDE FUMARATE,4.0,1,1,MOL,,Small molecule,2015.0,1,0,0,1,0,0,1,1,0,2012.0,1.0,-vir,0,-vir,antivirals,,0,0,0,476.47,2.97,10.0,2.0,143.48,11.0,N,0.0,11.36,3.74,1.88,1.88,NEUTRAL,1069.02,3.0,33.0,0.31,476.1937,C46H62N12O14P2,11.0,3.0,1.0,-0.42
CHEMBL238804,CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,406189,SELEXIPAG,4.0,1,1,MOL,,Small molecule,2015.0,1,0,0,0,1,0,2,0,0,2011.0,1.0,,0,,,,0,0,0,496.63,3.90,7.0,1.0,101.49,12.0,N,0.0,3.77,1.41,3.76,2.82,ACID,496.63,3.0,35.0,0.38,496.2144,C26H32N4O4S,8.0,1.0,0.0,-0.88
CHEMBL252556,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,418736,IDEBENONE,4.0,1,1,MOL,31687.0,Small molecule,2015.0,0,0,0,0,1,0,2,0,0,2017.0,-1.0,,0,,,,0,0,1,338.44,3.46,5.0,1.0,72.83,12.0,N,0.0,,,3.57,3.57,NEUTRAL,338.44,0.0,24.0,0.44,338.2093,C19H30O5,5.0,1.0,0.0,1.39
CHEMBL3137301,CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O,1626732,SACUBITRIL,4.0,1,1,MOL,,Small molecule,2015.0,1,0,0,0,1,1,1,1,0,2014.0,1.0,-tril,0,-tril,endopeptidase inhibitors,,0,0,0,411.50,3.84,4.0,2.0,92.70,11.0,N,0.0,4.18,,3.79,0.74,ACID,411.50,2.0,30.0,0.55,411.2046,C24H29NO5,6.0,2.0,0.0,0.05
CHEMBL3137317,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1.O=P(O)(O)O.O=P(O)(O)O,1626748,SONIDEGIB PHOSPHATE,4.0,1,1,MOL,,Small molecule,2015.0,1,0,0,1,0,0,1,0,0,2013.0,1.0,-degib,0,-degib,hedgehog signaling inhibitors,,0,0,0,485.51,5.82,5.0,1.0,63.69,5.0,N,1.0,,5.45,6.76,6.75,NEUTRAL,681.49,3.0,35.0,0.49,485.1926,C26H32F3N3O11P2,6.0,1.0,1.0,-1.61
CHEMBL3137333,CNCC(=O)OCc1cccnc1N(C)C(=O)OC(C)[n+]1cnn(C[C@](O)(c2cc(F)ccc2F)[C@@H](C)c2nc(-c3ccc(C#N)cc3)cs2)c1.O=S(=O)([O-])O,1626764,ISAVUCONAZONIUM SULFATE,4.0,1,1,MOL,85977.0,Small molecule,2015.0,1,1,0,0,0,0,0,1,0,2013.0,1.0,-ium; -onium,0,-ium; -onium,quaternary ammonium derivatives; quaternary ammonium derivatives,,0,0,1,717.78,4.58,12.0,2.0,159.37,13.0,N,2.0,12.55,6.45,0.52,0.48,NEUTRAL,814.85,5.0,51.0,0.13,717.2414,C35H36F2N8O9S2,13.0,2.0,2.0,-1.15
CHEMBL334966,CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)C(Cl)(Cl)P(=O)(O)O)[C@@H](O)[C@H]1O,217548,CANGRELOR,4.0,1,0,MOL,,Small molecule,2015.0,0,1,0,0,0,0,0,0,0,2005.0,1.0,-grel-,0,-grel-,"platelet aggregation inhibitors, primarily platelet P2Y12 receptor antagonists",,0,0,0,776.37,2.85,15.0,7.0,255.91,15.0,N,3.0,0.79,4.94,-0.60,-5.25,ACID,776.37,2.0,44.0,0.05,774.9483,C17H25Cl2F3N5O12P3S2,17.0,7.0,3.0,0.06
CHEMBL3353410,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,1817518,OSIMERTINIB,4.0,1,1,MOL,,Small molecule,2015.0,1,0,0,0,1,0,2,0,0,2015.0,1.0,-tinib,0,-tinib (-ertinib),tyrosine kinase inhibitors: epidermal growth factor receptor (EGFR) inhibitors,,0,0,0,499.62,4.51,8.0,2.0,87.55,10.0,N,0.0,13.64,8.87,4.49,3.01,BASE,499.62,4.0,37.0,0.31,499.2696,C28H33N7O2,9.0,2.0,0.0,-1.11
CHEMBL3544986,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC.N=C(N)NCCC[C@H](N)C(=O)O,1926835,PERINDOPRIL ARGININE,4.0,1,1,MOL,77655.0,Small molecule,2015.0,1,0,0,0,0,0,1,1,0,,1.0,-pril,0,-pril,antihypertensives (ACE inhibitors),,0,0,0,368.47,1.94,5.0,2.0,95.94,8.0,N,0.0,3.79,5.48,0.63,-0.85,ACID,542.68,0.0,26.0,0.64,368.2311,C25H46N6O7,7.0,2.0,0.0,0.08
CHEMBL3545063,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C.CS(=O)(=O)O,1926912,OSIMERTINIB MESYLATE,4.0,1,1,MOL,,Small molecule,2015.0,1,0,0,0,0,0,2,0,0,2015.0,1.0,-tinib,0,-tinib (-ertinib),tyrosine kinase inhibitors: epidermal growth factor receptor (EGFR) inhibitors,,0,0,0,499.62,4.51,8.0,2.0,87.55,10.0,N,0.0,13.64,8.87,4.49,3.01,BASE,595.73,4.0,37.0,0.31,499.2696,C29H37N7O5S,9.0,2.0,0.0,-1.11
CHEMBL3545368,CC(O)C(=O)O.Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,1927217,PANOBINOSTAT LACTATE,4.0,1,1,MOL,85991.0,Small molecule,2015.0,1,0,0,1,0,0,2,0,0,,1.0,-stat,0,-stat (-inostat),enzyme inhibitors: histone deacetylase inhibitors,,0,0,1,349.43,3.33,3.0,4.0,77.15,7.0,N,0.0,9.31,9.95,2.48,0.97,BASE,439.51,3.0,26.0,0.23,349.1790,C24H29N3O5,5.0,4.0,0.0,-0.44
CHEMBL3545432,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B1OC(=O)C(CC(=O)O)(CC(=O)O)O1,1927281,IXAZOMIB CITRATE,4.0,1,1,MOL,,Small molecule,2015.0,1,0,0,0,0,0,1,1,0,2011.0,1.0,-zomib,0,-zomib,proteozome inhibitors,,0,0,1,517.13,,,,,,,,,,,,,517.13,,,,516.0874,C20H23BCl2N2O9,,,,
CHEMBL3707320,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O.Cl,2039291,ALECTINIB HYDROCHLORIDE,4.0,1,1,MOL,,Small molecule,2015.0,1,0,0,0,0,0,2,0,0,,1.0,-tinib,0,-tinib,tyrosine kinase inhibitors,,0,0,0,482.63,4.77,5.0,1.0,72.36,3.0,N,0.0,12.18,6.97,4.89,4.75,NEUTRAL,519.09,3.0,36.0,0.58,482.2682,C30H35ClN4O2,6.0,1.0,0.0,-0.21
CHEMBL3707330,C[C@@H](OC[C@@]1(c2ccccc2)CC[C@]2(CCC(=O)N2)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1.Cl.O,2039301,ROLAPITANT HYDROCHLORIDE,4.0,1,1,MOL,,Small molecule,2015.0,1,0,0,0,0,0,1,0,0,2005.0,1.0,-tant,0,-tant (-pitant),tachykinin (neurokinin) receptor antagonists: NK1 receptor antagonists,,0,0,0,500.48,5.73,3.0,2.0,50.36,5.0,N,2.0,,8.30,5.00,4.05,NEUTRAL,554.96,2.0,35.0,0.52,500.1898,C25H29ClF6N2O3,4.0,2.0,2.0,-0.10
CHEMBL3707331,C[C@@H](OC[C@@]1(c2ccccc2)CC[C@]2(CCC(=O)N2)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,2039302,ROLAPITANT,4.0,1,0,MOL,,Small molecule,2015.0,1,0,0,0,0,0,1,0,0,2005.0,1.0,-tant,0,-tant (-pitant),tachykinin (neurokinin) receptor antagonists: NK1 receptor antagonists,,0,0,0,500.48,5.73,3.0,2.0,50.36,5.0,N,2.0,,8.30,5.00,4.05,NEUTRAL,500.48,2.0,35.0,0.52,500.1898,C25H26F6N2O2,4.0,2.0,2.0,-0.10
CHEMBL3833317,,2096368,FERRIC PYROPHOSPHATE CITRATE,4.0,1,1,NONE,,Small molecule,2015.0,0,1,0,0,1,0,2,0,0,2015.0,1.0,,0,,,,0,0,0,1321.57,,,,,,,,,,,,,1321.57,,,,1321.5565,C18H24Fe4O42P6,,,,
CHEMBL396778,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,388574,SAFINAMIDE,4.0,1,1,MOL,,Small molecule,2015.0,1,0,0,0,0,0,1,0,0,2011.0,1.0,,0,,,,0,0,0,302.35,2.37,3.0,2.0,64.35,7.0,N,0.0,,7.93,2.48,1.84,NEUTRAL,302.35,2.0,22.0,0.83,302.1431,C17H19FN2O2,4.0,3.0,0.0,-1.35
CHEMBL406393,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,442077,DEOXYCHOLIC ACID,4.0,1,1,MOL,28834.0,Small molecule,2015.0,0,1,0,0,1,0,1,0,0,2013.0,1.0,,0,,,,0,0,0,392.58,4.48,3.0,3.0,77.76,4.0,N,0.0,4.65,,3.79,1.11,ACID,392.58,0.0,28.0,0.66,392.2927,C24H40O4,4.0,3.0,0.0,2.70
CHEMBL435298,C[C@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,317541,ESFLURBIPROFEN,4.0,0,1,MOL,42446.0,Small molecule,2015.0,0,0,1,0,0,0,1,0,0,,-1.0,-profen,0,-profen,anti-inflammatory/analgesic agents (ibuprofen type),,0,0,0,244.26,3.68,1.0,1.0,37.30,3.0,N,0.0,4.42,,3.94,1.07,ACID,244.26,2.0,18.0,0.89,244.0900,C15H13FO2,2.0,1.0,0.0,-0.43
CHEMBL471737,COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2,448872,IVABRADINE,4.0,1,1,MOL,85966.0,Small molecule,2015.0,1,0,0,0,1,1,1,0,0,2014.0,1.0,,0,,,,0,0,0,468.59,3.31,6.0,0.0,60.47,10.0,N,0.0,,9.37,2.72,0.76,BASE,468.59,2.0,34.0,0.53,468.2624,C27H36N2O5,7.0,0.0,0.0,-0.24
CHEMBL483254,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,499179,PANOBINOSTAT,4.0,1,1,MOL,85990.0,Small molecule,2015.0,1,0,0,1,1,0,2,0,0,2011.0,1.0,-stat,0,-stat (-inostat),enzyme inhibitors: histone deacetylase inhibitors,,0,0,1,349.43,3.33,3.0,4.0,77.15,7.0,N,0.0,9.31,9.95,2.48,0.97,BASE,349.43,3.0,26.0,0.23,349.1790,C21H23N3O2,5.0,4.0,0.0,-0.44
CHEMBL48582,CS(=O)(=O)O.C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,76760,SAFINAMIDE MESYLATE,4.0,1,1,MOL,,Small molecule,2015.0,1,0,0,0,0,0,1,0,0,2011.0,1.0,,0,,,,0,0,0,302.35,2.37,3.0,2.0,64.35,7.0,N,0.0,,7.93,2.48,1.84,NEUTRAL,398.46,2.0,22.0,0.83,302.1431,C18H23FN2O5S,4.0,3.0,0.0,-1.35
CHEMBL5095048,CC(N)Cc1ccccc1.C[C@H](N)Cc1ccccc1.C[C@H](N)Cc1ccccc1.NC(CC(=O)O)C(=O)O.O=S(=O)(O)O,2739479,AMPHETAMINE ASPARTATE/DEXTROAMPHETAMINE SULFATE,4.0,0,1,MOL,,Small molecule,2015.0,1,0,0,0,0,0,1,0,0,,1.0,,0,,,,0,0,0,405.63,,,,,,,,,,,,,636.81,,,,405.3144,C31H48N4O8S,,,,
CHEMBL5315122,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B1O[C@H]([C@H](O)CO)[C@@H]([C@H](O)CO)O1,2832773,BORTEZOMIB D-MANNITOL,4.0,0,1,MOL,,Small molecule,2015.0,0,0,0,0,0,0,-1,0,0,,-1.0,-zomib,0,-zomib,proteozome inhibitors,,0,0,0,530.39,,,,,,,,,,,,,530.39,,,,530.2548,C25H35BN4O8,,,,
CHEMBL65375,Cl.N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl,102584,TIPIRACIL HYDROCHLORIDE,4.0,1,1,MOL,,Small molecule,2015.0,1,0,0,0,0,0,2,0,0,2013.0,1.0,-racil,0,-racil,uracil type antineoplastics,,0,0,0,242.67,0.29,3.0,3.0,92.81,2.0,N,0.0,7.28,11.55,-1.98,-2.19,BASE,279.13,1.0,16.0,0.70,242.0571,C9H12Cl2N4O2,6.0,3.0,0.0,-0.66
CHEMBL110458,OC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O,178290,MIGALASTAT,4.0,1,1,MOL,,Small molecule,2016.0,1,0,0,0,1,1,1,0,0,2005.0,1.0,-stat,0,-stat,enzyme inhibitors,,0,0,1,163.17,-2.97,5.0,5.0,92.95,1.0,N,0.0,12.91,8.06,-2.89,-3.63,NEUTRAL,163.17,0.0,11.0,0.28,163.0845,C6H13NO4,5.0,5.0,0.0,2.44
CHEMBL1173055,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,651088,RUCAPARIB,4.0,1,0,MOL,,Small molecule,2016.0,1,0,0,0,0,0,2,0,0,2010.0,1.0,-parib,0,-parib,poly-ADP-ribose polymerase inhibitors,,0,0,0,323.37,2.98,2.0,3.0,56.92,3.0,N,0.0,13.16,9.32,2.45,0.55,BASE,323.37,3.0,24.0,0.69,323.1434,C19H18FN3O,4.0,3.0,0.0,0.04
CHEMBL1255654,CCCCNc1ccc(C(=O)OCCN(C)C)cc1.Cl,704633,TETRACAINE HYDROCHLORIDE,4.0,1,1,MOL,,Small molecule,2016.0,0,0,1,0,0,0,2,0,0,,1.0,-caine,0,-caine,local anesthetics,Anesthetic (local),0,0,0,264.37,2.62,4.0,1.0,41.57,8.0,N,0.0,,8.42,2.79,1.74,NEUTRAL,300.83,1.0,19.0,0.58,264.1838,C15H25ClN2O2,4.0,1.0,0.0,-0.97
CHEMBL1523964,CN[C@@H](C)[C@H](O)c1ccccc1.CN[C@@H](C)[C@H](O)c1ccccc1.O=S(=O)(O)O,947848,EPHEDRINE SULFATE,4.0,1,1,MOL,,Small molecule,2016.0,0,1,0,0,0,0,1,0,0,,1.0,-drine,0,-drine,sympathomimetics,Adrenergic,0,0,0,165.24,1.33,2.0,2.0,32.26,3.0,Y,0.0,13.89,9.52,1.32,-0.78,BASE,428.55,1.0,12.0,0.71,165.1154,C20H32N2O6S,2.0,2.0,0.0,0.43
CHEMBL2048028,CS(=O)(=O)c1cccc(C[C@H](NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2ccc4ccoc4c2)C3)C(=O)O)c1,1351456,LIFITEGRAST,4.0,1,1,MOL,,Small molecule,2016.0,0,0,1,0,1,1,1,0,0,2012.0,1.0,-ast,0,-ast (-tegrast),antiasthmatics/antiallergics (not acting primarily as antihistamines): integrin antagonists,,0,0,0,615.49,4.77,6.0,2.0,133.99,7.0,N,1.0,3.27,,4.02,0.59,ACID,615.49,4.0,41.0,0.31,614.0681,C29H24Cl2N2O7S,9.0,2.0,1.0,-0.74
CHEMBL2063090,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)O[C@@H]1C[C@H]1CCCCCc1nc3ccc(OC)cc3nc1O2)C(=O)NS(=O)(=O)C1CC1,1356484,GRAZOPREVIR ANHYDROUS,4.0,1,1,MOL,,Small molecule,2016.0,1,0,0,0,1,0,1,0,0,2013.0,1.0,-vir,0,-vir (-previr),antivirals: serine protease inhibitors,,0,0,0,766.92,3.30,11.0,3.0,195.22,7.0,N,2.0,3.77,1.79,3.35,2.50,ACID,766.92,2.0,54.0,0.35,766.3360,C38H50N6O9S,15.0,3.0,2.0,0.23
CHEMBL2107355,Cl.OC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O,1379625,MIGALASTAT HYDROCHLORIDE,4.0,1,1,MOL,,Small molecule,2016.0,1,0,0,0,0,1,1,0,0,2005.0,1.0,-stat,0,-stat,enzyme inhibitors,,0,0,1,163.17,-2.97,5.0,5.0,92.95,1.0,N,0.0,12.91,8.06,-2.89,-3.63,NEUTRAL,199.63,0.0,11.0,0.28,163.0845,C6H14ClNO4,5.0,5.0,0.0,2.44
CHEMBL2111101,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1,1383541,PIMAVANSERIN,4.0,1,0,MOL,,Small molecule,2016.0,1,0,0,1,0,0,2,0,0,2005.0,1.0,-anserin,0,-anserin,serotonin 5-HT2 receptor antagonists,,0,0,0,427.56,4.67,3.0,1.0,44.81,8.0,N,0.0,,8.44,4.01,2.93,NEUTRAL,427.56,2.0,31.0,0.67,427.2635,C25H34FN3O2,5.0,1.0,0.0,-1.63
CHEMBL211456,CN[C@@H](C)[C@H](O)c1ccccc1,351701,EPHEDRINE,4.0,1,0,MOL,15407.0,Small molecule,2016.0,0,1,0,0,1,0,1,0,0,,-2.0,-drine,0,-drine,sympathomimetics,"Adrenergic,Bronchodilator",1,0,0,165.24,1.33,2.0,2.0,32.26,3.0,Y,0.0,13.89,9.52,1.32,-0.78,BASE,165.24,1.0,12.0,0.71,165.1154,C10H15NO,2.0,2.0,0.0,0.43
CHEMBL2448613,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1.CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1.O=C(O)C(O)C(O)C(=O)O,1590761,PIMAVANSERIN TARTRATE,4.0,1,1,MOL,,Small molecule,2016.0,1,0,0,1,0,0,2,0,0,2005.0,1.0,-anserin,0,-anserin,serotonin 5-HT2 receptor antagonists,,0,0,0,427.56,4.67,3.0,1.0,44.81,8.0,N,0.0,,8.44,4.01,2.93,NEUTRAL,1005.21,2.0,31.0,0.67,427.2635,C54H74F2N6O10,5.0,1.0,0.0,-1.63
CHEMBL254468,N[C@]1(C(=O)O)C[C@@H]([18F])C1,423366,FLUCICLOVINE F18,4.0,1,1,MOL,,Small molecule,2016.0,0,1,0,0,0,0,1,0,0,2015.0,1.0,-vin-,0,-vin-,vinca alkaloids,,0,0,0,133.12,-0.10,2.0,2.0,63.32,1.0,N,0.0,2.07,9.42,-2.91,-2.92,ZWITTERION,132.12,0.0,9.0,0.52,133.0539,C5H8FNO2,3.0,3.0,0.0,0.62
CHEMBL3039514,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(-c2ccc3c(c2)O[C@@H](c2ccccc2)n2c-3cc3cc(-c4c[nH]c([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)n4)ccc32)c[nH]1)C(C)C,1592332,ELBASVIR,4.0,1,1,MOL,,Small molecule,2016.0,1,0,0,0,1,0,1,0,0,2013.0,1.0,-vir,0,-vir (-asvir),antivirals: nonstructural protein 5A (NS5A) inhibitors,,0,0,0,882.03,8.12,10.0,4.0,188.80,11.0,N,2.0,12.42,5.39,7.07,7.07,NEUTRAL,882.03,6.0,65.0,0.10,881.4224,C49H55N9O7,16.0,4.0,3.0,-0.39
CHEMBL3137309,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,1626740,VENETOCLAX,4.0,1,1,MOL,,Small molecule,2016.0,1,0,0,0,1,1,2,0,0,2013.0,1.0,-toclax,0,-toclax,bcl-2 (B-cell lymphoma 2) inhibitors,,0,1,0,868.46,8.66,11.0,3.0,172.03,13.0,N,3.0,4.18,7.96,6.76,6.88,ACID,868.46,5.0,61.0,0.08,867.3181,C45H50ClN7O7S,14.0,3.0,3.0,-1.02
CHEMBL3545062,COC[C@H]1C[C@@H](c2nc(-c3ccc4c(c3)COc3cc5c(ccc6nc([C@@H]7CC[C@H](C)N7C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]c65)cc3-4)c[nH]2)N(C(=O)[C@H](NC(=O)OC)c2ccccc2)C1,1926911,VELPATASVIR,4.0,1,1,MOL,,Small molecule,2016.0,1,0,0,0,1,0,1,0,0,2015.0,1.0,-vir,0,-vir (-asvir),antivirals: nonstructural protein 5A (NS5A) inhibitors,,0,0,0,883.02,7.73,10.0,4.0,193.10,11.0,N,2.0,11.43,5.67,5.57,5.57,NEUTRAL,883.02,6.0,65.0,0.10,882.4065,C49H54N8O8,16.0,4.0,3.0,-0.27
CHEMBL3786343,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)c1,2077913,OLMUTINIB,4.0,1,1,MOL,,Small molecule,2016.0,1,0,0,0,1,0,2,0,0,2016.0,-1.0,-tinib,0,-tinib,tyrosine kinase inhibitors,,0,0,0,486.60,5.10,8.0,2.0,82.62,7.0,N,1.0,13.85,7.96,5.47,4.81,NEUTRAL,486.60,4.0,35.0,0.35,486.1838,C26H26N6O2S,8.0,2.0,1.0,-1.77
CHEMBL3833368,CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)O)C(=O)C2.CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,2096419,RUCAPARIB CAMSYLATE,4.0,1,1,MOL,,Small molecule,2016.0,1,0,0,0,0,0,2,0,0,2016.0,1.0,-parib,0,-parib,poly-ADP-ribose polymerase inhibitors,,0,0,0,323.37,2.98,2.0,3.0,56.92,3.0,N,0.0,13.16,9.32,2.45,0.55,BASE,555.67,3.0,24.0,0.69,323.1434,C29H34FN3O5S,4.0,3.0,0.0,0.04
CHEMBL4298110,,2336081,FERRIC MALTOL,4.0,1,1,NONE,,Small molecule,2016.0,1,0,0,0,0,0,2,0,0,2019.0,1.0,,0,,,,0,0,0,431.15,,,,,,,,,,,,,431.15,,,,431.0065,C18H15FeO9,,,,
CHEMBL484785,N#Cc1ccc(Oc2ccc3c(c2)COB3O)cc1,520269,CRISABOROLE,4.0,1,1,MOL,,Small molecule,2016.0,0,0,1,0,1,0,2,0,0,2015.0,1.0,-borole,0,-borole,"boroles, boron compounds",,0,0,0,251.05,,,,,,,,,,,,,251.05,,,,251.0754,C14H10BNO3,,,,
CHEMBL515387,O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CCC(F)(F)C1,460014,GOSOGLIPTIN,4.0,0,1,MOL,,Small molecule,2016.0,1,0,0,0,0,0,1,0,0,2008.0,-1.0,-gliptin,0,-gliptin,dipeptidyl aminopeptidase-IV inhibitors,,0,0,0,366.42,0.20,6.0,1.0,64.60,3.0,N,0.0,,9.38,0.40,-1.56,BASE,366.42,1.0,26.0,0.82,366.1980,C17H24F2N6O,7.0,1.0,0.0,-1.04
CHEMBL5315052,C#CCN[C@@H]1CCc2ccccc21.C#CCN[C@@H]1CCc2ccccc21.O=C(O)C(O)C(O)C(=O)O,2832703,RASAGILINE TARTRATE,4.0,1,1,MOL,,Small molecule,2016.0,0,0,0,0,0,0,1,0,0,,-1.0,-giline,0,-giline,"Monoamine oxidase (MAO) inhibitors, type B",,0,0,0,171.24,1.90,1.0,1.0,12.03,2.0,Y,0.0,,8.40,2.30,1.27,NEUTRAL,492.57,1.0,13.0,0.67,171.1048,C28H32N2O6,1.0,1.0,0.0,-0.63
CHEMBL5315053,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1.O,2832704,PEMETREXED MONOHYDRATE,4.0,1,1,MOL,,Small molecule,2016.0,0,0,0,0,0,0,1,0,0,,-1.0,-trexed,0,-trexed,antineoplastic thymidylate synthetase inhibitors,,0,0,0,427.42,0.67,6.0,6.0,191.26,9.0,N,1.0,3.34,2.97,0.43,-5.55,ACID,445.43,3.0,31.0,0.29,427.1492,C20H23N5O7,11.0,7.0,2.0,0.07
CHEMBL550495,CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1.O.O.O.[Cl-],563451,METHYLENE BLUE,4.0,1,1,MOL,,Small molecule,2016.0,0,1,0,1,0,0,2,1,0,,1.0,,0,,,Antidote (to cyanide poisoning); Antimethemoglobinemic,0,0,0,284.41,2.50,3.0,0.0,19.14,1.0,Y,0.0,,3.14,-0.62,-0.62,NEUTRAL,373.91,1.0,20.0,0.51,284.1216,C16H24ClN3O3S,3.0,0.0,0.0,-1.55
CHEMBL566315,CC[C@H]1[C@@H](O)[C@@H]2[C@H](CC[C@]3(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12,574221,OBETICHOLIC ACID,4.0,1,1,MOL,,Small molecule,2016.0,1,0,0,1,1,1,1,0,0,2008.0,1.0,,0,,,,0,0,1,420.63,5.11,3.0,3.0,77.76,5.0,N,1.0,4.60,,4.52,1.79,ACID,420.63,0.0,30.0,0.58,420.3240,C26H44O4,4.0,3.0,1.0,2.32
